Brand,Model,Range,Price,Battery_Capacity,Charging_Speed,Acceleration,Top_Speed,Seating_Capacity,Launch_Date,Date,Sales
Kia,Model Y,270.0,105512.97535389136,63.389876769456805,201.75076519793797,4.578776265690085,146.7333090196754,5.0,2021-01-15 00:00:00,2021-01-15 00:00:00,143.0
Lucid,F-150 Lightning,392.0,43001.70554317682,69.15852771588412,150.38357929912613,4.995582702237759,117.01305727836538,5.0,2022-09-20 00:00:00,2022-09-20 00:00:00,134.0
Nissan,Niro,365.0,29893.70960485816,68.63354802429079,142.91530510996142,6.475435522215691,129.93673299963834,5.0,2023-01-04 00:00:00,2023-01-04 00:00:00,117.0
Tesla,ID.Buzz,270.0,42424.00331516294,74.15501657581471,156.5155815926817,6.5279113717722925,122.4328330569179,5.0,2019-05-03 00:00:00,2019-05-03 00:00:00,187.0
Hyundai,e-tron,299.0,74512.56915547355,54.65284577736773,123.17895236468138,4.632195014806348,127.44425383410147,5.0,2015-03-04 00:00:00,2015-03-04 00:00:00,22.0
Hyundai,Ariya,299.0,77787.14630507406,103.82073152537028,150.38357929912613,3.539676729406774,180.294699251373,5.0,2016-10-01 00:00:00,2016-10-01 00:00:00,24.0
Mercedes-Benz,i3,257.0,35509.324274779654,76.44662137389828,198.28663983049188,6.112401229796395,129.93673299963834,7.0,2017-02-10 00:00:00,2017-02-10 00:00:00,68.0
Kia,Mach-E,270.0,55500.61596543398,57.8480798271699,150.38357929912613,3.501635908716113,156.33881187450316,4.0,2016-04-06 00:00:00,2016-04-06 00:00:00,96.0
Ford,I-PACE,343.0,60155.71905124431,58.69035690707106,207.46900087159645,4.719587775491206,133.47754137681363,5.0,2015-07-26 00:00:00,2021-06-14 00:00:00,55.0
Chevrolet,EQS,258.0,59845.90079465052,76.20450397325263,118.81670951996824,5.193807644160914,140.37367077094927,5.0,2016-07-22 00:00:00,2016-07-22 00:00:00,24.0
Lucid,i3,244.0,50310.866555649016,83.8843327782451,152.88757771160618,5.164633763261417,129.93673299963834,5.0,2023-07-04 00:00:00,2023-07-04 00:00:00,127.0
Kia,EQS,278.0,46738.793701733644,89.09896850866824,258.85455019515007,4.983718268158304,90.22686064824453,5.0,2021-07-29 00:00:00,2021-07-29 00:00:00,135.0
Volkswagen,Model Y,285.0,45658.93946359529,75.70969731797645,101.35270710669408,5.720603123268318,111.53942709505004,5.0,2018-03-11 00:00:00,2018-03-11 00:00:00,110.0
Rivian,Silverado EV,266.0,14446.904848227176,84.14952424113588,144.43311679595533,6.412039062993783,59.13689927408636,5.0,2022-03-21 00:00:00,2022-03-21 00:00:00,188.0
Chevrolet,Q4 e-tron,277.0,54289.78852555438,80.10394262777189,89.40462748537436,5.467977129112077,143.26693044025592,5.0,2023-02-15 00:00:00,2023-02-15 00:00:00,29.0
Tesla,Silverado EV,345.0,62655.84433966564,73.42422169832818,155.48053780068597,4.882230045250513,129.93673299963834,4.0,2023-06-22 00:00:00,2023-06-22 00:00:00,228.0
Chevrolet,Kona,312.0,32008.203158986795,69.89101579493398,202.08988203789232,6.034160812730326,109.34358353763434,5.0,2015-08-18 00:00:00,2016-01-13 00:00:00,15.0
Ford,I-PACE,274.0,50746.14648311927,75.40573241559638,150.38357929912613,5.273987239101295,108.1113675317346,2.0,2018-12-31 00:00:00,2018-12-31 00:00:00,108.0
Volvo,Model Y,278.0,52346.20540143278,73.2610270071639,100.07012311447065,4.483518866953779,140.37535414016847,5.0,2018-02-12 00:00:00,2018-02-12 00:00:00,95.0
Mercedes-Benz,ID.Buzz,293.0,22211.596923502573,74.90798461751287,108.66115028171248,7.343775066492285,90.24206529216724,5.0,2023-09-06 00:00:00,2023-09-06 00:00:00,120.0
Chevrolet,Niro,296.0,45517.16882275075,81.74084411375375,229.02105164439217,5.0864302025059125,99.59354505064296,5.0,2022-01-30 00:00:00,2022-01-30 00:00:00,22.0
Tesla,Ioniq 5,296.0,48398.65139116996,99.2982569558498,-1.4718218851969596,3.667951648102955,113.04850330072048,5.0,2023-09-05 00:00:00,2023-09-05 00:00:00,194.0
Ford,Silverado EV,344.0,60155.71905124431,59.9328979137174,118.04773456239188,2.8234156845046634,133.2573765109371,4.0,2019-03-14 00:00:00,2019-03-14 00:00:00,79.0
Jaguar,EV6,309.0,86088.50231129571,76.42251155647857,198.55790486929055,3.939951102636429,164.2185625441244,5.0,2016-04-13 00:00:00,2016-04-13 00:00:00,70.0
Hyundai,Bolt,311.0,63099.38297306413,80.27691486532063,64.9002955082491,5.215993536825033,156.28866909036896,5.0,2019-12-05 00:00:00,2019-12-05 00:00:00,26.0
Volvo,Q4 e-tron,371.0,89177.01539163622,69.4300769581811,97.55289861558174,4.752234727096203,129.93673299963834,5.0,2022-06-13 00:00:00,2022-06-13 00:00:00,160.0
Mercedes-Benz,Leaf,393.0,68089.89797748504,91.19948988742522,212.95866066515,2.673569065903004,173.24390338067184,5.0,2023-04-24 00:00:00,2023-04-24 00:00:00,129.0
Hyundai,Leaf,238.0,59765.84521357765,67.70922606788825,50.64712314814618,6.333516593704414,133.4856978192225,5.0,2020-11-08 00:00:00,2020-11-08 00:00:00,40.0
Rivian,2,221.0,55458.69193399938,85.11845966999691,48.66330445935529,5.366060357851747,129.93673299963834,5.0,2019-12-14 00:00:00,2019-12-14 00:00:00,91.0
Audi,2,282.0,110206.5861028008,93.892930514004,192.0022490068746,4.983718268158304,189.5061500885921,4.0,2023-03-21 00:00:00,2023-03-21 00:00:00,162.0
Volvo,F-150 Lightning,339.0,62045.02281199816,80.96511405999078,231.18084171014343,5.778991365360474,136.32917582768252,5.0,2023-09-15 00:00:00,2023-09-15 00:00:00,91.0
Volvo,I-PACE,318.0,76920.44774707133,72.35723873535667,221.66017800657283,5.346675404764016,160.72701209147158,7.0,2015-03-03 00:00:00,2015-03-03 00:00:00,76.0
Jaguar,Leaf,352.0,70696.26797012682,82.21133985063412,20.47237502495105,5.802729278811476,202.4063977286042,5.0,2023-08-16 00:00:00,2023-08-16 00:00:00,169.0
Jaguar,ID.Buzz,280.0,79320.62134177618,69.04310670888086,223.1347003647912,3.900731191295667,186.81994400215584,4.0,2023-07-15 00:00:00,2023-07-15 00:00:00,164.0
Lucid,EV6,202.0,60715.82137095749,64.36910685478747,150.38357929912613,5.601561602405184,128.27782170416205,5.0,2020-12-13 00:00:00,2020-12-13 00:00:00,104.0
Polestar,e-tron,231.0,61012.45656672861,80.49228283364305,109.6099626298392,6.026749685364464,165.60687796821372,5.0,2021-09-14 00:00:00,2021-09-14 00:00:00,91.0
Chevrolet,i3,328.0,42216.608459826326,86.24804229913161,103.1875353670372,5.448656073939157,129.93673299963834,2.0,2017-09-24 00:00:00,2017-09-24 00:00:00,16.0
Volvo,Kona,353.0,44516.40752676453,76.44203763382266,184.97702923773045,5.053421862299484,90.5418409160956,5.0,2022-07-17 00:00:00,2022-07-17 00:00:00,147.0
Hyundai,EQE,204.0,39753.39508355355,83.38197541776776,171.85630733593348,5.58108698772444,84.98605304092126,7.0,2017-04-04 00:00:00,2017-04-04 00:00:00,26.0
Polestar,Model Y,370.0,60155.71905124431,109.59471577852725,220.258367782002,5.471731505625634,136.9346612704014,5.0,2022-05-17 00:00:00,2022-05-17 00:00:00,182.0
BMW,Ariya,323.0,68182.06651296344,93.30033256481718,118.70200624833774,5.787933257391909,161.1272374763417,5.0,2023-11-30 00:00:00,2023-11-30 00:00:00,48.0
Polestar,F-150 Lightning,296.0,45630.79603386729,66.52898016933646,125.62646961878016,4.983718268158304,116.8347687302354,4.0,2023-04-21 00:00:00,2023-04-21 00:00:00,45.0
BMW,i3,268.0,17810.74634641616,77.7787317320808,190.3185102612844,5.831491990231124,110.49619598799391,2.0,2022-03-14 00:00:00,2022-03-14 00:00:00,69.0
Mercedes-Benz,EQE,379.0,89353.20187730959,79.53100938654799,110.37983404688744,4.634043020222528,177.96693400316545,5.0,2015-12-22 00:00:00,2015-12-22 00:00:00,65.0
Ford,e-tron,344.0,70824.67656370555,62.39338281852778,190.98901644638795,4.6766793905309045,150.2863994411207,5.0,2015-08-18 00:00:00,2019-06-27 00:00:00,91.0
Hyundai,R1T,324.0,65451.85756853561,84.23428784267806,94.1869591967468,4.991904255713837,130.8271823157126,5.0,2017-08-03 00:00:00,2017-08-03 00:00:00,29.0
Hyundai,Silverado EV,263.0,60155.71905124431,63.66260567939252,251.9139438731723,4.473480160116487,139.4782329925831,4.0,2017-12-26 00:00:00,2017-12-26 00:00:00,29.0
Polestar,I-PACE,380.0,53944.33700415913,85.09168502079568,150.38357929912613,4.538395094559317,116.26747829821257,5.0,2018-04-01 00:00:00,2018-04-01 00:00:00,41.0
Volvo,Bolt,301.0,63281.57550521866,103.9978775260933,150.38357929912613,4.533805483025292,148.5516827317286,5.0,2022-04-24 00:00:00,2022-04-24 00:00:00,135.0
Rivian,F-150 Lightning,314.0,64211.58616527044,73.1079308263522,153.1237953867698,4.059612094522524,136.1698058688736,5.0,2017-01-30 00:00:00,2017-01-30 00:00:00,99.0
Polestar,Mach-E,303.0,53307.772700761605,81.55886350380803,156.1385461443785,4.692029004215185,124.15241229163613,2.0,2021-09-16 00:00:00,2021-09-16 00:00:00,33.0
BMW,Kona,261.0,41061.71773410356,79.37858867051777,143.31303229446823,7.124790035378986,97.63105181698968,5.0,2015-11-27 00:00:00,2015-11-27 00:00:00,27.0
Polestar,I-PACE,315.0,76193.65234048525,60.99326170242627,99.9393669878971,5.380507750861075,169.05144361479802,5.0,2015-10-20 00:00:00,2015-10-20 00:00:00,22.0
Hyundai,Air,334.0,60155.71905124431,63.953940716749074,155.2405564235374,4.540918884613203,153.49634921461617,5.0,2015-04-06 00:00:00,2015-04-06 00:00:00,91.0
Rivian,EQE,277.0,71257.85925336379,80.3892962668189,75.97832992306289,4.289925169915209,129.93673299963834,4.0,2016-02-19 00:00:00,2016-02-19 00:00:00,71.0
Chevrolet,Silverado EV,311.0,45020.96365654753,76.96981828273763,226.83331710034656,5.429238134279226,117.89929079670912,5.0,2016-03-14 00:00:00,2016-03-14 00:00:00,11.0
Volkswagen,Ariya,302.0,76398.91473411454,72.9995736705727,230.13519753423384,4.052910880300284,181.1044528529561,5.0,2022-12-11 00:00:00,2022-12-11 00:00:00,95.0
Lucid,EQE,345.0,54830.3662283179,88.98183114158951,217.4266328162136,6.606099985222159,117.63006271743916,5.0,2017-12-30 00:00:00,2017-12-30 00:00:00,73.0
Nissan,Leaf,285.0,64842.21719229218,81.9910859614609,220.9265883055344,5.3282445108687,105.712983221596,5.0,2015-11-06 00:00:00,2015-11-06 00:00:00,103.0
Jaguar,Leaf,311.0,107302.46503170716,108.05732515853585,187.1145752372279,2.5613868516719465,161.28499588466457,5.0,2021-01-18 00:00:00,2021-01-18 00:00:00,172.0
Polestar,Ariya,321.0,76355.67975543324,74.9947603971053,104.54736905562706,3.2297061179089046,162.76592703392987,5.0,2018-06-08 00:00:00,2018-06-08 00:00:00,31.0
Mercedes-Benz,XC40 Recharge,283.0,63882.8193023068,68.99409651153398,84.31287869101277,3.920178186393941,108.50197571656524,5.0,2019-11-15 00:00:00,2019-11-15 00:00:00,93.0
Audi,Bolt,258.0,87168.36856492166,96.79684282460832,96.27243751247948,4.200855445031838,153.48016163141253,4.0,2016-02-15 00:00:00,2016-02-15 00:00:00,96.0
Ford,iX,266.0,50270.21903917814,100.32109519589068,172.60127157336987,3.615778878002939,127.18838947142228,5.0,2015-10-26 00:00:00,2015-10-26 00:00:00,66.0
Volkswagen,EV6,320.0,69234.09860613529,74.9947603971053,83.13573826284966,5.088702156132136,156.05169932525172,4.0,2018-01-15 00:00:00,2018-01-15 00:00:00,82.0
Lucid,2,288.0,40994.09939069677,69.16049695348384,158.71857515092626,5.123475455733514,91.48580130531688,5.0,2021-09-13 00:00:00,2021-09-13 00:00:00,114.0
Lucid,Leaf,287.0,50928.02918843761,72.31514594218807,177.81456869819485,4.523902206529279,136.98605205343733,5.0,2016-05-25 00:00:00,2016-05-25 00:00:00,71.0
Lucid,EQE,330.0,99039.70997282294,96.12854986411466,140.77016073702728,4.357210189157599,164.2137400734234,5.0,2015-08-18 00:00:00,2022-07-28 00:00:00,148.0
Lucid,ID.Buzz,350.0,70066.23880302516,72.96619401512581,151.85368042504766,6.961628901789111,158.7830828603864,5.0,2020-03-21 00:00:00,2020-03-21 00:00:00,97.0
BMW,XC40 Recharge,359.0,93533.4990819497,72.4524954097485,280.3343769369274,3.6123571366923226,176.86856593644458,5.0,2019-03-12 00:00:00,2019-03-12 00:00:00,42.0
Mercedes-Benz,iX,269.0,54053.910935284046,71.03455467642024,148.41295526618177,6.938892698112707,115.14418291455188,5.0,2016-06-20 00:00:00,2016-06-20 00:00:00,83.0
Mercedes-Benz,Kona,346.0,89342.49159345208,76.63245796726042,150.38357929912613,4.026553265019323,137.77316873152682,7.0,2022-03-13 00:00:00,2022-03-13 00:00:00,109.0
Rivian,Ariya,404.0,72464.31634297063,74.9947603971053,208.8155984931984,4.157075184123352,162.00233872366726,7.0,2022-01-06 00:00:00,2022-01-06 00:00:00,144.0
Jaguar,Ioniq 5,306.0,68910.49082823364,103.1774541411682,195.2531322961564,4.174427724288966,118.97942582934012,5.0,2016-12-08 00:00:00,2016-12-08 00:00:00,116.0
Hyundai,Ioniq 5,296.0,64475.40154994431,96.96200774972152,191.74658978731705,5.934462075159732,135.71257542032964,5.0,2023-12-19 00:00:00,2023-12-19 00:00:00,30.0
Lucid,Kona,299.0,62465.43185766372,58.77215928831862,163.7376210035749,4.923190957756748,127.51314698649657,5.0,2021-10-26 00:00:00,2021-10-26 00:00:00,111.0
Polestar,Silverado EV,246.0,48859.47570908449,72.18737854542245,163.87806913666958,4.843718072431982,100.17038600791328,7.0,2021-02-14 00:00:00,2021-02-14 00:00:00,126.0
Hyundai,e-tron,299.0,36479.20527230237,75.30602636151185,59.00407114200208,2.98455522176703,93.08519833011304,4.0,2022-11-16 00:00:00,2022-11-16 00:00:00,37.0
Mercedes-Benz,Ariya,296.0,57553.97045641903,68.34485228209515,236.77287239547357,3.628466571910756,123.0116172219136,5.0,2018-11-20 00:00:00,2018-11-20 00:00:00,65.0
Tesla,iX,292.0,64855.828703812665,90.03914351906333,120.3735778146736,5.922030336728553,129.26507944396437,5.0,2022-03-07 00:00:00,2022-03-07 00:00:00,174.0
Tesla,e-tron,334.0,100142.14424784645,95.22572123923224,150.38357929912613,5.478938153082407,171.20689042058717,5.0,2023-02-15 00:00:00,2023-02-15 00:00:00,222.0
Audi,Leaf,338.0,17150.738095099307,67.80369047549654,138.27200191623427,7.248279626328506,79.48166635700716,5.0,2016-06-19 00:00:00,2016-06-19 00:00:00,65.0
Rivian,e-tron,269.0,89283.05913460624,75.18029567303124,305.73768097427273,4.983718268158304,181.08662419701196,5.0,2023-06-12 00:00:00,2023-06-12 00:00:00,215.0
Mercedes-Benz,Mach-E,271.0,80756.06776639543,88.4553388319771,108.60964096209642,5.169554095030402,176.9815591527482,5.0,2022-09-26 00:00:00,2022-09-26 00:00:00,138.0
Audi,Model Y,268.0,73717.21433417685,91.02607167088424,268.316273255012,3.883514427511629,127.55226042906172,4.0,2022-07-15 00:00:00,2022-07-15 00:00:00,150.0
BMW,XC40 Recharge,405.0,72072.31066681989,67.44155333409944,143.62599341012606,6.037386642696686,128.9962459627339,5.0,2018-10-26 00:00:00,2018-10-26 00:00:00,33.0
Polestar,Kona,373.0,48327.43103732411,82.17215518662054,186.5185644359741,6.048144495437434,121.47205062267784,5.0,2022-09-21 00:00:00,2022-09-21 00:00:00,42.0
Audi,R1T,335.0,100436.9347874147,64.60467393707353,150.86838751024266,4.356807467637453,159.90613988695898,5.0,2020-11-26 00:00:00,2020-11-26 00:00:00,112.0
Chevrolet,EV6,281.0,85961.87899362587,90.84939496812936,229.28645527824915,3.482847369568216,149.7610574141479,5.0,2017-03-25 00:00:00,2017-03-25 00:00:00,17.0
Hyundai,R1T,287.0,61532.34137624024,64.08670688120122,156.52743693372224,6.221057218890807,127.69530413723815,5.0,2021-08-07 00:00:00,2021-06-14 00:00:00,29.0
Polestar,ID.4,318.0,67849.00394800739,74.9947603971053,166.1155139639814,5.01611681035516,118.52867338076838,4.0,2016-05-15 00:00:00,2016-05-15 00:00:00,71.0
Kia,2,410.0,67397.99050343948,67.8749525171974,155.16117330127983,5.517881955747434,129.40192060438346,5.0,2015-05-16 00:00:00,2015-05-16 00:00:00,60.0
Rivian,Niro,314.0,70338.53783304454,74.9947603971053,178.30351472227835,3.327119676078257,116.5431167353522,4.0,2017-12-10 00:00:00,2017-12-10 00:00:00,94.0
Audi,ID.4,325.0,59900.07587169968,66.44037935849839,103.6418274998791,3.824293806967471,130.32347469362327,2.0,2022-07-28 00:00:00,2022-07-28 00:00:00,126.0
Mercedes-Benz,EQS,172.0,52320.56594150205,69.81282970751026,39.50113107319034,4.699201941879234,171.45907930314863,5.0,2015-12-30 00:00:00,2015-12-30 00:00:00,91.0
Ford,Leaf,312.0,73703.99435376037,93.72497176880184,173.04639078472604,7.656346181826526,130.93772984599318,5.0,2022-02-09 00:00:00,2022-02-09 00:00:00,102.0
Tesla,Leaf,230.0,100192.22940901846,67.9311470450923,256.570033184417,2.9067776338778746,148.52851716684998,5.0,2015-03-22 00:00:00,2015-03-22 00:00:00,95.0
Chevrolet,ID.Buzz,275.0,39512.88651512776,76.08443257563883,129.4453672001492,4.983718268158304,71.82064131383012,5.0,2015-06-20 00:00:00,2015-06-20 00:00:00,13.0
Jaguar,EQE,302.0,61380.22264432212,64.90611322161062,188.39450335189264,4.663083754735271,124.44160291569166,5.0,2019-10-16 00:00:00,2019-10-16 00:00:00,138.0
Lucid,Bolt,284.0,85710.44371128769,88.81221855643847,75.97272746741493,5.862929773630973,147.90689484240843,5.0,2023-12-01 00:00:00,2023-12-01 00:00:00,137.0
Kia,R1T,268.0,76501.2267194404,90.841133597202,122.1871108637888,4.979769132336596,136.68443569611932,2.0,2018-08-16 00:00:00,2018-08-16 00:00:00,102.0
Volvo,EV6,268.0,72700.45405571815,86.76227027859076,152.41623897943867,3.192655917653492,176.40522800942222,5.0,2019-01-12 00:00:00,2019-01-12 00:00:00,125.0
Rivian,i3,289.0,118063.08513656452,69.68542568282258,148.501969162201,3.4429875203195675,190.1425360337733,5.0,2016-11-19 00:00:00,2016-11-19 00:00:00,87.0
Volkswagen,Kona,287.0,78464.00712659882,65.03003563299409,205.8641357378301,4.141873558926492,172.8836231802174,5.0,2018-08-11 00:00:00,2018-08-11 00:00:00,91.0
Kia,Mach-E,301.0,44839.16465234479,61.17582326172398,59.164320263716135,3.7908507645956697,134.1217053051971,5.0,2015-07-23 00:00:00,2015-07-23 00:00:00,71.0
Audi,XC40 Recharge,299.0,47214.65887371736,86.5332943685868,141.50094252672102,5.264833423061053,93.84678251908868,5.0,2020-03-26 00:00:00,2020-03-26 00:00:00,115.0
BMW,Air,363.0,64153.99803141764,68.10499015708818,118.6983258306522,5.185426033063383,153.92346340852484,5.0,2017-11-19 00:00:00,2017-11-19 00:00:00,31.0
Tesla,Kona,197.0,43528.53710329975,87.76768551649876,104.44730175563232,6.397576827085562,129.93673299963834,5.0,2015-12-02 00:00:00,2015-12-02 00:00:00,105.0
Mercedes-Benz,ID.Buzz,312.0,60221.37066995379,62.176853349768926,113.44068426490928,5.498481062414633,102.95660911429016,5.0,2017-01-17 00:00:00,2017-01-17 00:00:00,63.0
Polestar,Kona,303.0,66433.18450736541,71.87092253682702,163.62787133860698,3.691149702856134,122.19001590335311,5.0,2022-11-21 00:00:00,2022-11-21 00:00:00,216.0
Jaguar,EQE,293.0,63400.35264327485,68.16676321637422,157.31492390774267,4.763790312649844,156.5342241841914,4.0,2019-05-06 00:00:00,2019-05-06 00:00:00,101.0
BMW,F-150 Lightning,264.0,5109.965095432606,74.9947603971053,140.16692115186817,7.854627192888733,71.09621664143944,5.0,2017-04-26 00:00:00,2017-04-26 00:00:00,31.0
Lucid,Model 3,292.0,38851.488660214985,48.82244330107491,82.4158501665191,5.815905294052,100.08137046497224,5.0,2020-01-12 00:00:00,2020-01-12 00:00:00,91.0
Mercedes-Benz,XC40 Recharge,218.0,62148.501000608245,55.14250500304124,150.38357929912613,5.425014917574772,129.93673299963834,4.0,2017-06-22 00:00:00,2017-06-22 00:00:00,68.0
Hyundai,iX,310.0,97256.52837813672,91.92264189068356,206.34806668849905,3.419569165605901,193.75717743739065,5.0,2018-11-14 00:00:00,2018-11-14 00:00:00,28.0
Nissan,2,319.0,60155.71905124431,62.45685094951664,150.38357929912613,4.558904848186555,129.93673299963834,5.0,2021-02-12 00:00:00,2021-02-12 00:00:00,97.0
Chevrolet,EV6,299.0,50432.555908974085,85.04777954487041,114.3126064715542,4.35807658337383,113.866587513106,7.0,2018-02-15 00:00:00,2021-06-14 00:00:00,17.0
Tesla,Kona,397.0,67962.42406987374,75.22712034936873,92.66934151730923,4.873117336372377,160.62647177629296,4.0,2020-11-19 00:00:00,2020-11-19 00:00:00,185.0
Ford,Leaf,293.0,92759.33322949898,69.83166614749487,94.76261023783626,4.51120800898619,129.93673299963834,5.0,2021-04-27 00:00:00,2021-06-14 00:00:00,108.0
Tesla,Leaf,302.0,60002.18462965208,68.64092314826037,137.87914012468173,5.129046281505207,132.4176927541978,5.0,2021-07-09 00:00:00,2021-07-09 00:00:00,207.0
Kia,EQE,366.0,21518.71530404155,73.76857652020776,117.98889279154967,6.860149636116148,112.60358506410286,5.0,2022-11-23 00:00:00,2022-11-23 00:00:00,122.0
Tesla,Bolt,407.0,60155.71905124431,84.9931811851593,107.15784803367508,4.217045890928863,202.72200633791144,5.0,2022-04-24 00:00:00,2022-04-24 00:00:00,205.0
Rivian,ID.4,243.0,64448.66339757205,56.58331698786028,150.9578082416178,2.909799677876045,169.63516459299728,4.0,2016-01-22 00:00:00,2016-01-22 00:00:00,59.0
Tesla,i3,299.0,31041.44740811862,74.01223704059309,71.63893586556311,5.135409338085067,126.02327401639003,2.0,2022-10-18 00:00:00,2022-10-18 00:00:00,224.0
